ID,PALABRA,MASCULINO,FEMENINO
34344,2251,0,0
34345,21ko,0,0
34346,8rounder,0,0
34348,wbc,0,0
34350,pound,0,0
34351,ranked,0,0
34352,asking,0,0
34320,knockout,1,0
34353,rounds,0,0
34343,tyrone,1,0
34333,combos,0,0
34356,sixth,0,0
34357,tko,0,0
34358,jermell,0,0
34374,punching,0,1
34359,alcines,0,0
34360,stopped,0,0
34361,referee,0,0
34369,stops,0,1
34363,anymore,0,0
34362,shouldnt,0,1
34375,pace,2,0
34349,154,1,0
34367,ref,0,0
34368,jumps,0,0
34313,winner,5,0
34355,121,1,0
34326,5th,1,0
34370,send,1,0
34316,plant,0,0
34372,flush,0,0
34373,attacking,0,0
34366,follows,0,0
34376,putting,0,0
34371,hooks,0,0
34377,brewing,0,0
34378,pbc,0,0
34330,punches,0,0
34379,joachim,0,0
34338,landed,0,0
34335,hook,0,0
1080,but,22,25
34406,supermariobros,2,0
34380,rd,0,0
34405,madrugadasradionica,2,0
34410,ofac,1,0
1060,it,71,67
34382,reflexes,0,0
597,and,193,142
34317,boxing,1,0
34383,experience,1,1
34386,keeps,0,0
34328,scoring,0,0
34354,alcine,0,0
34347,charlo,0,0
34389,porra,3,0
34388,busqueee,1,0
34390,bracarrero,1,0
34391,boleteandome,1,0
34392,constatando,1,0
34393,cumplira,1,0
34394,pipe15nio,1,0
34395,violeta,1,0
34397,jua,2,0
34398,unitesticulares,1,0
34399,desprotegida,1,0
34400,unitesticular,1,0
34401,soportan,1,0
34402,blancaneves,1,0
34387,confias,1,1
34404,alganadorpara,1,0
34403,hipica,2,0
34407,2200728,1,0
34408,18000118991,1,0
34412,vejamenes,1,0
34413,cdemocratico,1,0
34414,equivocados,1,0
34416,h2o,1,0
34417,pmtyo,1,0
34418,regionessono,1,0
34409,tablero,1,0
34420,similitudes,1,0
34421,watergate,1,0
34422,existirel,1,0
34423,analfabetismola,1,0
34424,violenciala,1,0
34425,guerralos,1,0
34426,excrrivem,1,0
34427,azzhila,1,0
599,to,304,195
34381,tooth,1,0
34364,left,1,1
34396,malefica,1,0
34415,exponer,2,0
34411,litros,2,0
34428,educadores,1,1
951,there,11,15
34385,does,2,3
34365,hurt,0,1
1077,here,29,18
34419,ronaldinho,2,1
34384,subtle,1,0
34439,marcos,2,1
34430,heroesdelaeducacion,1,0
34501,fomentan,2,0
34432,2dacategoria,1,0
34445,abiertos,2,0
34433,alcfusagasuga,1,0
34434,dazacarlos,1,0
34435,encantaaaaa,1,0
34436,haleluya,1,0
34431,fusagasuga,4,0
34473,mortal,3,0
34453,lastimarte,1,1
34440,proezas,1,0
34441,confesare,1,0
34442,transgresiones,1,0
34437,avivamiento,2,0
34443,pretendas,1,0
34444,estornudar,1,0
34438,guardian,2,0
34492,choice,1,0
34447,cafesito,1,0
34448,ratonsita,1,0
34446,tragar,2,0
34450,karithol,1,0
34451,abadia,1,0
34452,perdonas,1,3
34475,wtf,4,2
34455,yola,1,0
34456,coldplaytimeline,1,0
34458,explore,1,0
34459,1997,1,0
34460,wonderwall,1,0
34461,charile,1,0
34462,sonoo,1,0
34463,thekillers,1,0
34465,debuena,1,0
34466,enloquesido,1,0
34467,juegaa,1,0
34468,verdeeeee,1,0
616,the,447,286
1078,in,473,286
34469,kattypedraza,1,0
34470,merlithpedraza,1,0
34491,repostappkids,1,0
34464,destello,2,0
34476,zor,1,0
34478,lawramendoza731,1,0
34472,denismontano,3,0
34479,samicontreras,1,0
34480,comm,1,0
34477,samicontreras1994,2,0
34481,conmis,1,0
34483,repostappbrajocabezas,1,0
34484,brajocabezas,1,0
34485,listisima,1,0
34487,hairred,1,0
34488,perfectcolor,1,0
34489,lauracaracol,1,0
34490,lauratobonyepes,1,0
34494,kidschoiceawardscolombia,1,0
34482,mafenaviac,3,0
34496,cortarte,1,0
34497,liviano,1,0
34498,daniel0414,1,0
34499,mejoramigo,1,0
34500,angellajuan,1,0
34502,thecolorrun2bogota,1,0
34503,glide,1,0
34504,agregame,1,0
34474,picadas,1,1
34454,pensaste,1,2
34486,haircolor,1,0
34495,bombon,1,1
34449,karol,2,0
34471,valleduparcesar,5,0
34457,site,2,0
34429,20dejulio,2,0
34493,orange,3,0
34545,loshermanosshogun,1,0
34552,germanherrera,1,0
34525,scooter,2,0
34527,sonidosobreruedas,5,0
34528,tuningworld,3,0
34546,pistas,1,0
34505,funnyvines,2,0
34506,vinescolombianos,3,0
34507,unidosporcolombia,3,0
34508,vinescolombia,3,0
34509,hetores,1,0
34510,instagay,1,0
34511,mindeseo,1,0
34512,profeso,1,0
34568,huevon,3,0
34514,besalo,1,0
34515,ilustracion,1,0
34516,puntillismo,1,0
34517,album25,1,0
34518,argo,1,0
34557,313,2,0
34521,felula,1,0
34522,aceptaste,1,0
34533,parqueaderos,2,3
34553,veronicapardo6,1,0
34585,locamente,1,1
34555,juliomariosantodomimgo,1,0
34543,honesto,6,2
34530,sebastianmeca777,1,0
34531,tragosfiestas,1,0
34532,parqueo,1,0
34523,revelan,1,0
34556,operaalparque,1,0
34554,flauta,2,0
34536,turbina,1,0
34537,bikersofinstagram,1,0
34572,indispensable,2,1
34539,mipasion,1,0
34540,tt150,1,0
34558,javierguitars,1,0
34542,perfeccionar,1,0
34559,deluzoficial,1,0
34520,presto,2,0
34544,novoayesid,1,0
34547,bareto,1,0
34513,adorno,1,0
34561,prayforguatemala,1,0
34535,piquesfangueros,2,0
34549,despedidadesoltera,1,0
34550,solosriosunset,1,0
34551,rodadasaude,1,0
34541,stunningshots,2,0
34560,razadecampeones,3,0
34519,183,1,0
34574,madridistas,3,0
34548,taxituning,3,0
34529,salsajokers,5,0
34534,stuntriding,4,0
34564,saraborraez,1,0
34565,readyforfight,1,0
34566,musicay,1,0
34567,profesionalawshbdhsbshsjsns,1,0
34569,discuta,1,0
34570,jmjmjm,1,0
34571,ri,1,0
34573,anotando,1,0
34575,aygono,1,0
34576,maikitol,1,0
34577,jmm,1,0
34578,psicopatas,1,0
34579,brandon21s,1,0
34580,thea,1,0
34581,palabritas,1,0
34582,rumbon,1,0
34583,cancernocuando,1,0
34584,aguantarlos,1,0
34586,fallinlove,1,0
34592,acqua,2,0
34538,llantas,4,0
34589,hermanitopijao,1,0
34526,jokers,4,0
34591,noche2,1,0
34593,bgomcqueen,1,0
34587,dia2,2,0
34562,israelhoughton,4,0
34594,alitaaaas,1,0
34524,caraudio,5,5
34563,thallesrobertoo,4,0
34616,tower,1,0
34617,"edificio

blue",1,0
34618,eljuli,1,0
34619,tourporbogota,1,0
34620,bebis,1,0
34621,vergel,1,0
34622,mybaby,1,0
34623,9meses,1,0
34624,estudiosos,1,0
34625,senacab,1,0
34626,dominguito,1,0
34629,recreacional,4,0
34658,pedorro,1,0
34659,innumerables,1,0
34660,ayudines,1,0
34632,confieso,2,0
34633,debuenas,1,1
34643,conectate,4,1
34652,sumate,1,0
34641,cancelado,1,0
34631,asumi,1,0
34666,raul,3,1
34634,chimbada,1,0
34642,cancelacion,1,1
34636,colgar,1,0
34637,incita,1,0
34638,persista,1,0
34639,luchare,1,0
34640,ubercolombia,1,0
34657,pimienta,2,0
34645,antioquiajoven,1,0
34646,angelesdemedellin,1,0
34655,bosta,3,0
34647,afmedellin,1,0
34644,mecuento,3,0
34630,comfandi,4,0
34650,caidasmil,1,0
34651,tibranet,1,0
34648,trikitrikimimascota,2,0
34635,quince,4,2
34653,fullproducciones,1,0
34656,abandonos,1,0
34662,deparar,1,0
34665,cucarrear,1,0
34667,eterno7,1,0
34664,lucia30k,2,0
34661,cojo,1,2
34668,calmas,1,0
34628,cab,3,0
34671,rescatarnos,1,0
34672,barbaridaaaaa,1,0
34675,juanhenrymto29,1,0
34676,refiero,1,0
34663,braper21,6,0
34673,paocrawford,3,0
34670,79jorocer,3,0
34669,luchoavasquez,3,0
34678,brincoleo,1,0
34654,semis,3,0
34674,patronales,1,0
34627,voceros,2,3
34677,grabar,3,0
34649,mesumota,5,0
34679,tearaway,1,0
34719,agente,1,1
34681,juriscoop,1,0
34682,patycantu,1,0
34683,mananitas,1,0
34684,marremusic,1,0
34685,brapri191,1,0
34686,marrefanclub,1,0
34695,claroteayuda,1,1
34720,encubierto,0,1
34690,ghraquel,1,0
34691,motivadora,1,0
34728,estatutaria,1,2
34692,partofme,1,0
34717,erotico,4,1
34693,uncunditionally,1,0
34694,exercising,1,0
34735,fibra,0,1
34742,bendecirte,0,3
34746,villalobos,1,1
34698,insatisfecho,1,0
34699,celebranding,1,0
34700,devachan,1,0
34701,gettin,1,0
34702,flashlight,1,0
34703,heartbeats,1,0
34704,jessiej,1,0
34705,heterosexual,1,0
34706,spoletoco,1,0
34707,contaminaron,1,0
34754,ganaremos,1,0
34721,procesal,0,1
34758,tiendas,3,3
34680,financiera,1,0
34743,soloa,0,1
34712,carolinagulfo,2,0
34726,jueces,3,1
34713,negritas,1,0
34714,puloi,1,0
34724,gigantesco,0,1
34716,cuidandolas,1,0
34715,diversiones,4,0
34725,abrevadero,0,1
34710,idt,4,0
34744,pedirte,1,2
34718,perreo,0,1
34756,tradicionales,4,0
34709,varietale,5,0
34689,theonethatgotaway,3,0
34708,7marcofidelr,1,1
34687,salve,1,1
34729,carlier,0,1
34722,ejecutiva,0,2
34741,ente,1,2
34731,reformasiperonoasi,0,1
34732,gloriosas,0,1
34733,filipenses,0,1
34734,419,0,1
34736,corcho,0,1
34727,magistrado,1,1
34730,barichara,0,1
34739,kmh,0,2
34740,justiciatransparente,0,1
34738,65,0,1
34745,tumix,0,1
34697,colmo,5,1
34747,aissami,1,0
34737,champana,0,1
34749,mariacorinaya,1,0
34750,mlp0810,1,0
34751,11aaqui,1,0
34752,dipmarquina,1,0
34753,participamos,1,0
34755,demostre,1,0
34748,colaboradores,3,0
34757,fiscalizacion,1,0
34711,hamburgueseria,2,0
34759,tolon,1,0
34760,paradaarriba,1,0
34761,guarenas,1,0
34762,arremetio,1,0
34688,theprismaticworldtour,3,0
34696,burlarse,1,2
34723,judicial,3,5
34823,multicentro,2,0
34824,julanos,1,0
34825,at13,1,0
34826,lerida,1,0
34827,duplicando,1,0
34817,mgd13,3,0
34828,zinedine,1,0
34829,zidane,1,0
34831,recordada,1,0
34833,jeison,1,0
34834,cocinandooooo,1,0
34835,andooo,1,0
34837,pusiempre,1,0
34838,segundon,1,0
34839,entierra,1,0
34840,opaques,1,0
34843,consideras,1,0
34844,humoristico,1,0
34845,lidiar,1,0
34846,apreciabamos,1,0
34847,gemelayo,1,0
34848,rumbera,1,0
34869,enfrentamientos,1,0
34850,barza,1,0
34851,lunatrabajando,1,0
34852,aconsejandole,1,0
34853,fronteando,1,0
34854,cabrr,1,0
34855,famy,1,0
34856,bull,1,0
34858,mundomillonario,1,0
34859,roleta,1,0
34860,pulsera,1,0
34861,dolce,1,0
34862,gabbana,1,0
34863,combi,1,0
34849,flowfamilymusic,3,0
34866,descansaenel,1,0
34868,teneis,1,0
34871,villareal,1,0
34872,caverna,1,0
34873,02coliderespichichi,1,0
34874,neymargol,1,0
34875,suarezimperial,1,0
34876,sergirobertoregreso,1,0
34877,iniestacrack,1,0
34878,busquetshay,1,0
34879,pichichis,1,0
34880,pichichi,1,0
34881,9suarez,1,0
34882,8cristiano,1,0
34883,8agirretxe,1,0
34884,8aduriz,1,0
34885,7nolito,1,0
34886,u20wwcleicysan,1,0
34887,icwsoccer,1,0
34888,golesla,1,0
34889,champions3,1,0
34890,effort,1,0
34892,mterstegen1,1,0
34893,viscabarca,1,0
34894,revolucionado,1,0
34842,mesdelabiblia,1,0
34870,bate,1,0
34830,volea,1,1
34867,comunica,1,0
34841,enfasis,2,1
34865,price,2,2
34864,comunicate,1,0
34832,enfrentamos,3,1
34836,nido,1,1
34857,rolex,1,0
34895,vamooooooooooooooooooos,1,0
34896,barcaaaaaaaaaaaaaaaaaaaa,1,0
34940,novatos,1,0
34931,marlos,4,1
34899,amorubius,1,0
34901,walt,1,0
34914,aprovechemos,1,1
34903,amamemivida,1,0
34904,noviopuedo,1,0
34905,tuityo,1,0
34906,importayo,1,0
34907,cetaceo,1,0
34908,actuas,2,0
34891,forcabarca,2,1
34941,yonominoatego,1,0
34912,broco,2,0
34910,vegetariano,2,2
34954,ansioso,1,0
34916,buenotodo,1,0
34917,mirad,1,0
34897,medica,4,1
34919,smarttv,1,0
34920,lesionaron,1,0
34921,palestra,1,0
34922,brayanmooreno,1,0
34923,champaris,1,0
34924,sientp,1,0
34925,enfiesta,1,0
34926,jlao,1,0
34927,desesperar,1,0
34928,jesucristoooooooooo,1,0
34960,compraste,1,0
34932,pilsen,1,0
34933,coroname,1,0
34934,disfrasado,1,0
34935,lirica,1,0
34937,yoextranoaljiggiri,1,0
34938,escucharme,1,0
34929,devorador,2,0
34942,latingrammys,1,0
34944,almanaque,1,0
34961,flamingo,1,4
34943,comboeqss,2,0
34946,despoja,1,0
34911,bruce,1,1
34947,yquiendiria,1,0
34945,presos,3,0
34948,brayanrpo,1,0
34949,more1913,1,0
34950,wanderrestrepo,1,0
34915,colombiaesmundial,1,0
34918,smartphone,2,0
34952,tamborcalientes,1,0
34953,elpapadelospollos,1,0
34930,pelaito,1,1
34955,alternas,1,0
34956,aterrizo,1,0
34957,abayarde,1,0
34898,biente,1,1
34951,pr,2,2
34959,maruja,1,0
34962,fiado,1,0
34902,fcf,2,0
34936,sonara,2,0
34958,tola,1,1
34900,cumplirse,1,1
34909,premiara,1,0
34913,brocoli,3,0
34963,chavoal,1,0
34975,arrugan,1,1
34966,revolucionar,1,0
34939,eqss,7,0
34967,gilbertosrque,1,0
34968,sonaria,1,0
34969,faniamusic,1,0
34970,carnavallos,1,0
34971,fahrenheitdisco,1,0
3517,tegocalderon,12,0
34972,caikolavozpr,1,0
34973,djgury,1,0
34974,peleen,1,0
35016,vamosssss,1,0
34976,rapidooo,1,0
34977,chupelo,1,0
34978,ficticia,1,0
34964,pilar,1,1
34980,cieloazul,1,0
35018,arriesgarse,1,3
34982,existimos,1,0
34983,bobostero,1,0
34984,mirandolo,1,0
34985,imponerse,1,0
34986,chapecoense,1,0
34987,riverrr,1,0
34988,5mas,1,0
35008,parcialesestudio,1,0
34990,finalriver,1,0
34989,paridera,2,0
34991,riveree,1,0
34993,gooolazooo,1,0
34994,piscu,1,0
34995,rompiste,1,0
34996,celularok,1,0
34997,besopor,1,0
34998,queporque,1,0
35010,gloriosa,2,1
35012,vendedores,1,0
35009,estudie,1,3
35020,conn,1,0
35003,septuagesimos,1,0
35004,sextos,1,0
35005,hambremockingjaypart2,1,0
35006,encontrase,1,0
35001,baros,2,0
35024,arrancamos,1,1
34992,balanta,3,0
35011,vamossssssssss,1,0
35013,vamosss,1,0
35014,miooooo,1,0
35015,vamossssss,1,0
35017,biennnnnn,1,0
34981,20anos,1,1
35019,brahianmd,1,0
35021,lechoneria20,1,0
34979,sabian,4,1
35023,laliga,1,0
35000,populares,1,0
35025,aporellos,1,0
35026,colmadridista,1,0
35027,partidazooo,1,0
34999,el28eslamega,7,1
35028,espn3,2,0
35029,espnnba,1,0
35032,entrenaron,1,0
35033,rmcity,1,0
35034,bogotaestiempodemejorar,1,0
35035,trepidante,1,0
35036,aus,1,0
35037,pumas,1,0
35038,brutalll,1,0
35039,rafabenitezweb,1,0
35031,officialpepe,1,1
35030,aarbeloa17,2,1
35002,damas,1,1
35022,nzl,3,0
35007,encontrarse,3,0
34965,encargado,1,1
35042,putakus,1,0
35072,agudelo,2,0
35044,selecto,1,0
35045,tigreayyy,1,0
35046,penaloca,1,0
35047,skrillexdiplo,1,0
35048,costaramediavida,1,0
35049,aggggg,1,0
35086,nothingreallymatters,1,0
35051,lollapalooza,1,0
35052,difieres,1,0
35043,unira,2,0
35110,nenas,1,3
35054,creyente,1,0
35057,systemofadown,1,0
35087,callejon,1,0
35058,quecomienceelcaoz,1,0
35055,soad,3,0
35059,salado,1,0
35060,viscososperosabrosos,1,0
35061,artar,1,0
35062,pueeees,1,0
35063,inconformismo,1,0
35064,notengotiempo,1,0
35067,autoempleo,1,0
35068,inversionen,1,0
35069,enriquecer,1,0
35070,odiosapero,1,0
35071,israelcomo,1,0
35116,cubas,2,0
35073,volarserquiensoy,1,0
35074,nutricional,1,0
35111,xi,1,1
35077,mypassion,1,0
35076,mechatronic,2,0
35078,detestables,1,0
35079,catia,1,0
35080,parceroszerostress,1,0
35081,prender,1,0
35082,bombillo,1,0
35088,pagaria,2,0
35084,loveyoumom,1,0
35085,villavicenio,1,0
35056,rompio,6,0
35089,fianza,1,0
35090,desvio,1,0
35107,visaje,2,1
35092,influenciar,1,0
35093,afrojack,1,0
35095,diplo,1,0
35096,whereareunow,1,0
35097,davidguetta,1,0
35098,edsheeran,1,0
35099,beliebers,1,0
35100,muchs,1,0
35101,breee,1,0
35102,ustedpero,1,0
35103,retomarretomo,1,0
35104,baratosque,1,0
35105,caigale,1,0
35106,copea,1,0
35040,porteria,2,0
35108,bonitasyo,1,0
35109,eltodas,1,0
35091,sensaciones,3,3
35112,tigreorion,1,0
35113,peruzzi,1,0
35114,tobio,1,0
35115,rolin,1,0
35050,festereopicnic,2,1
35117,lodeiro,1,0
35118,calleri,1,0
35119,bocavamos,1,0
35120,leandrocontento,1,0
35121,naaaah,1,0
35122,angelici,1,0
35123,torneoafaboca,1,0
35124,tigredom,1,0
35125,hsarbitro,1,0
35053,lamentar,1,0
35075,producen,6,2
35066,invirtiendo,2,0
35041,danilo,2,1
35065,invierte,1,1
35083,happybirthday,5,1
35094,skrillex,1,3
35126,beligoylabombonera,1,0
35127,oficialfinal,1,0
35128,copaargentinaboca,1,0
35129,centralmiercoles,1,0
35130,noviembreestadio,1,0
35131,makempes,1,0
35132,esamanchanoseborranuncamas,1,0
35211,logistica,4,1
35162,observas,0,2
35135,3color,1,0
35136,abundara,1,0
35158,mamona,1,3
35159,tostadas,1,1
35137,silvestrico,3,0
35139,tigrefalcao,1,0
35140,lc29,1,0
35141,omi,1,0
35142,holass,1,0
35143,queyo,1,0
35144,huesos,1,0
35145,mamado,1,0
35146,breinermora,1,0
35147,moraaa,1,0
35148,ajuiciar,0,1
35149,veeeerr,0,1
35150,proveera,0,1
35151,mdiazh1013,0,1
35152,milehm,0,1
35153,jddelgadoparra,0,1
35154,alejandramu,0,1
35155,brendagmezlpez,0,1
35156,lindaaaass,0,1
35157,lindaaaasss,0,1
35173,unforgiven,0,1
35202,pasaste,0,2
35160,marihuanero,0,1
35161,cereal,0,1
35187,repita,0,2
35163,diamundialrbd,0,1
35164,rbd11anos,0,1
35165,maiteoficial,0,1
35166,christopheruck,0,1
35167,christiancha,0,1
35168,tibusca,0,1
35169,tijuntos,0,1
35170,rbd,0,1
35171,scorpions,0,1
35174,lorde,0,1
35175,maroon,0,1
35176,summers,0,1
35177,motherfr,0,1
35182,excepcional,2,1
35179,genesis,0,1
35180,unplugeed,0,1
35181,aristobulo,0,1
35208,salmon,0,1
35183,currambaorgullo,0,1
35184,ciudadporque,0,1
35185,juniormanda,0,1
35186,ano2016,0,1
35133,atractiva,1,1
35188,muchohalloween,0,1
35189,brendajulieth05,0,1
35190,adororoamo,0,1
35192,lilysgamezcelebrandohalloween,0,1
35193,imperfectos,0,1
35194,marimacha,0,1
35195,cajonessecretos,0,1
35196,enamorarsepero,0,1
35197,sys,0,1
35198,enamorare,0,1
35199,justamente,0,1
35200,abriera,0,1
35201,tedbonilla,0,1
35134,praaa,2,0
35203,bae,0,1
35204,arrepentiste,0,1
35205,buuuuuu,0,1
35206,meriendita,0,1
35207,promixia,0,1
35178,regalarte,0,3
35209,tempura,0,1
35210,omarbarros,0,1
35191,muchoooo,1,1
35212,juniooorrrrrrrr,0,1
35213,dollys7,0,1
35214,maovillawolves,0,1
35138,almaa,2,0
35172,metallica,0,3
35215,fuiiii,0,1
35216,aroooooo,0,1
35217,ahii,0,1
35218,oyes,0,1
35219,reanuda,0,1
35220,camilorozco77,0,1
35221,pilonera,0,1
35265,sobrado,2,0
35295,acabas,3,1
35224,infectados,0,1
35264,empeno,1,2
35226,nimia,0,1
35227,pedrozo,0,1
35228,youcamperfect,0,1
35255,torneos,5,0
35254,baterias,9,1
35231,grafitis,0,1
35232,extorsiono,0,1
35233,consignarle,0,1
35234,uhia,0,1
35235,topes,0,1
35236,astronomica,0,1
35237,atencionfrontera,0,1
35238,quillaaaaaaaaa,0,1
35239,llevate,0,1
35241,tuviesemos,0,1
35276,arrastrada,1,0
35225,presunto,1,1
35242,generosa,1,1
35245,enganadoy,0,1
35246,fallarteen,0,1
35247,robanla,0,1
35248,encargan,0,1
35273,halloweenestacerca,1,0
35280,significaste,1,0
35249,rifare,1,0
35250,juandroa,1,0
35251,autografiada,1,0
35252,trabajartelo,1,0
35244,exclusivamente,0,2
35230,quitarme,2,1
35285,nikon,2,0
35256,extremista,1,2
35257,aniversarioredstore,1,0
35259,leyton,1,0
35258,sfexenv,2,0
35222,cajeros,0,2
35281,mini8,1,0
35261,velasquez,4,0
35282,agradables,2,1
35229,golpeado,0,1
35266,jordy,1,0
35260,villarraga,2,0
35267,almir,1,0
35262,borja,2,0
35272,ghl,2,0
35270,babyisonfire,1,0
35283,cared,1,0
35284,dothinking,1,0
35268,ifinkufreeky,3,0
35271,uglyboy,2,0
35269,dieantwoord,4,0
35253,fiar,1,1
35274,antero,2,0
35293,encarino,1,1
35288,acostarse,1,1
35243,unahistoriadiferente,1,1
35240,amarguras,1,1
35275,alamedas,3,0
35277,dibujaron,1,0
35278,brian,1,0
35279,draw,1,0
35286,judge,1,0
35287,dandonos,1,0
35289,flexiones,1,0
35290,ansio,1,0
35291,1300,1,0
35292,subiendole,0,1
35223,automaticos,0,1
35294,arriesgue,0,1
35263,hoyjuegasantafe,3,0
35296,hitgirl,1,0
35297,martyns,1,0
35298,bizarro,1,0
35299,simpsonsya,1,0
35300,mentas,1,0
35301,serviciosubercali,1,0
35302,cobrarles,1,0
35303,disfracesa,1,0
35304,vetarles,1,0
35305,mamarse,1,0
35307,morningwildon,1,0
35309,antitesis,1,0
35310,carneiro,1,0
35311,orinarse,1,0
35312,pmthat,1,0
35313,nicesmelling,1,0
35314,motherfucker,1,0
35315,telecenter,1,0
35316,hellboy,1,0
35318,maratonear,1,0
35319,craig,1,0
35320,espiando,1,0
35321,quantum,1,0
35322,solace,1,0
35323,pmthe,1,0
35324,slickersantiago,1,0
35325,613,1,0
35326,pmdecalisehablabien,1,0
35327,awakens,1,0
35308,icesi,3,1
35306,oleada,1,0
35350,woodward,1,0
35351,trend,1,0
35352,adquirira,1,0
35353,tippingpoint,1,0
35354,fortinet,1,0
35355,ces,1,0
35356,sustentabilidad,1,0
35357,contestarme,1,0
35358,analizado,1,0
35359,187,1,0
35333,elpaistec,3,0
35360,scariest,1,0
35361,kelvin,1,0
35362,hoefler,1,0
35363,freinds,1,0
35364,gravettes,1,0
35365,computadores,1,0
35367,speed,1,0
35368,bearings,1,0
35369,drogarme,1,0
35370,zaturnino,1,0
35371,reyen,1,0
35372,mirip,1,0
35423,planeando,1,0
35374,cuelgue,1,0
35396,compensarinfo,0,3
35376,calme,1,0
35377,eyy,1,0
35378,confidelais,1,0
35379,pinturaretrato,1,0
35380,lapinturamecagolaropa,1,0
35381,atavico,1,0
35382,lamentopasolinienmedellin,1,0
35391,eljugadordelpartido,1,1
35384,atavica,1,0
35385,alabaopasolinienmedellin,1,0
35373,qepd,6,1
35387,pollero,1,0
35388,amarillonaranja,1,0
35389,azulverde,1,0
35390,pastelfuck,1,0
35386,gavilan,2,0
35392,foxsports,0,1
35393,figuritas,0,1
35394,recline,0,1
35395,supervisor,0,1
35414,privet,1,0
35397,presya,0,1
35403,clubbodytech,6,3
35398,mills,0,2
35399,aeroloneas,0,1
35401,empute,0,1
35402,atencio,0,1
35430,fingimos,0,2
35406,fighter,1,1
35404,trasnochadera,0,1
35405,20years,0,1
35436,compartirla,1,1
35407,pequenasy,0,1
35408,foofightersnomultishow,0,1
35409,cuanfo,0,1
35410,265,0,1
35411,harrypotterandthecursedchild,1,0
35412,dursley,1,0
35413,vivian,1,0
35416,hipermegafamiliar,1,0
35417,graciasyo,1,0
35418,hashtagmindblowind,1,0
35419,seasonfinale,1,0
35420,chai,1,0
35421,tuiteroinmundo,1,0
35422,resolviendo,1,0
35383,negrura,2,0
35424,bieeen,1,0
35432,noticiassalud,0,0
35427,ciento,3,2
35426,llevemos,1,1
35428,delicadeza,0,1
35429,faldero,0,1
35425,elegire,0,2
35366,ball,2,0
35431,explicamos,0,0
35433,preocupantes,0,0
